map_creation_id,M0,M1,M2,M3,M4,M5,M6
1510731004982.449,9.21058921876058,4.1162127954421,3.55888060375188,3.91171785452299,4.94629090990316,3.78801151531929,5.79152678757773
1510731004982.465,7.6914295756646,4.02627575387461,3.55307988657501,3.43904206959052,4.28862209753176,3.69604306058878,5.11515723825251
1510731004982.481,8.65686914415924,5.91641047149338,3.78474598445482,3.4766321011567,4.70153041177062,3.39631279359709,6.16321347937158
1510731004982.497,7.69237430348954,4.23926637184272,4.583821912423,3.4598450757641,4.56710697748907,3.3983032092979,5.4593802933794
1510731004982.513,10.0954873257393,3.55929238240231,8.46187831067705,3.14930205936278,5.40639071843727,3.15447772870679,6.91074113827789
1510731004982.529,9.87741289449104,3.42506942244907,5.26298548175081,4.31368564786641,5.73306341798728,3.51435026488771,6.32703323915551
1510731004982.545,7.5674024979144,3.22525912290301,6.18081012824457,3.17244776527945,4.53875082110956,3.30941458516934,5.3854986689213
1510731004982.561,7.35433967985358,3.77138038792124,4.49828526576214,3.9267821471174,4.89655238139414,3.30146733925903,5.30414492214467
1510731004982.577,10.0440393074585,5.24566040409696,3.95036401335546,3.30760491689243,4.69119059467851,3.80507946372697,6.3774620137422
1510731004982.593,9.74616158909363,4.74181151856305,3.56108563332029,4.12867209218351,5.28792422431615,3.67640480465651,6.25242366377425
1510731004982.609,9.85653144267746,6.79269667878615,4.21643253895707,3.71358668462711,5.27389196140209,3.24077274652438,7.04614405923818
1510731004982.626,9.13537659728344,4.7822917587721,3.8987526369898,4.7329641342892,5.86190827585057,3.2751612047459,6.3343250104485
1510731004982.642,9.71947631789739,3.76448458342636,4.50409335717417,3.53779759521627,4.83884309487691,3.85487671527339,5.96486990532536
1510731004982.658,8.61695285666685,6.00097150882827,3.40378715617136,3.3534056074027,4.50104194858441,3.50317413704458,6.04497158761603
1510731004982.675,8.15315448689414,4.78422928348034,4.17772852109239,4.46506699670095,5.54353428233708,3.12287111183092,6.00160864907339
1510731004982.691,8.47983091269002,4.11451638796098,3.30189221835851,4.28355049770446,5.14356284338237,3.59401781945135,5.59696517671499
1510731004982.708,8.17728942933269,3.2014891982559,3.9945742053767,4.32104402608374,5.20282860781015,3.5578587367657,5.36705116645077
1510731004982.725,8.4191008057674,3.14439343774972,6.20582529031783,3.10807084180185,4.58673727395985,3.49457759794113,5.6248354405971
1510731004982.741,9.02884095089316,3.42455281591285,3.6874405157722,5.7962610343274,6.66473780788598,3.23963084361092,6.09316642613678
1510731004982.757,9.19283373475979,3.18364253157302,3.76908208509281,5.26103304093883,6.17280008036911,3.48091684931974,5.92213315869012
1510731004982.774,6.03593543887714,4.18452588824178,4.01032483047107,3.16075518251358,3.92934521621756,3.35106547502869,4.65753321387805
1510731004982.791,8.55221026206867,4.65406532665783,4.21006859013683,4.17122633519095,5.31133846105075,3.31307514916197,6.0070749303042
1510731004982.807,8.69243375038338,4.5617632139716,4.80990666471448,3.84080916459293,5.14466457696574,3.32614358817093,6.07437805846663
1510731004982.823,6.49962957718512,5.7035698364055,3.57305781765932,3.26439691537252,4.14682240073444,3.17811712221005,5.25989826647376
1510731004982.839,9.35484873976256,3.36138879209054,5.87856849062196,3.89160821260383,5.3992586462144,3.4299243230043,6.16223751907967
1510731004982.855,7.14042057183251,5.05651123017772,4.02130329456932,3.26156860282889,4.2633340372841,3.32532921738038,5.35895268395955
1510731004982.871,7.28130962792723,3.12502388976479,5.02292751005736,4.33385619261692,5.32532744319799,3.16505166546728,5.31173646686971
1510731004982.888,10.0649186900661,3.22696141943358,5.14520221968846,5.57047535188659,6.90039771628072,3.19593001996516,6.66972746557724
1510731004982.904,8.89002323494718,4.01359444240376,3.35716858124677,4.71349647266863,5.60673591998806,3.53126294470122,5.8410700047757
1510731004982.920,8.8623054726841,7.08064959930885,4.2467547461872,3.3151946847991,4.80320578184664,3.12817415847868,6.70626354196219
1510731004982.936,7.05908367923595,4.25726318488071,4.36678688083353,3.20408415334725,4.19390637375585,3.41890679735412,5.12419552783906
1510731004982.952,9.36475602370743,3.29534554241539,5.23017589167227,3.69192818864178,5.05580821875616,3.66726306380074,5.91642932087259
1510731004982.969,9.41369719977223,7.30578091595849,3.53829974294426,4.04871668292347,5.43137691696035,3.10064639188085,7.00735284177998
1510731004982.985,7.7017754431827,4.25496641881094,6.04080507956565,3.22938137558816,4.68582578841747,3.12727514322465,5.77045508182796
1510731004983.002,8.55051093198861,5.70409142469759,3.90932039861298,3.27167626132292,4.49982021936319,3.46196654874434,6.02393411421701
1510731004983.019,7.09996137585852,3.24401715356177,3.33943698944136,5.32773833660015,5.86932538759695,3.17389815420157,5.16402699267864
1510731004983.035,8.49489949623072,3.68036361300558,3.95185511718691,3.70644812643653,4.70257247853345,3.72884325847077,5.4419666215709
1510731004983.052,8.62100031108292,4.91586691151039,3.19440686446349,4.76396553919791,5.67625103698705,3.3119038876004,6.04088440780748
1510731004983.068,9.96090553370692,5.19269479251091,6.21392109954974,3.1040990364748,5.00111403149639,3.33116770738327,6.84829437864682
